ep,delta_required,success,status,message
40,0.33634801874152115,True,0,Optimization terminated successfully
40,0.6837924745187233,True,0,Optimization terminated successfully
40,0.4468537633625728,True,0,Optimization terminated successfully
40,0.441398047340932,True,0,Optimization terminated successfully
40,0.6378393144512756,True,0,Optimization terminated successfully
40,0.2519832714078946,True,0,Optimization terminated successfully
40,0.3484001181995002,True,0,Optimization terminated successfully
40,0.9083435895327979,True,0,Optimization terminated successfully
40,0.5770307959857609,True,0,Optimization terminated successfully
40,0.415968609074549,True,0,Optimization terminated successfully
40,0.9061316077605137,True,0,Optimization terminated successfully
40,0.5485249941996913,True,0,Optimization terminated successfully
40,0.5339350285633024,True,0,Optimization terminated successfully
40,0.8169278634787712,True,0,Optimization terminated successfully
40,0.9293012690835315,True,0,Optimization terminated successfully
40,0.6367415468372853,True,0,Optimization terminated successfully
40,0.514952297456932,True,0,Optimization terminated successfully
40,0.8357029308587016,True,0,Optimization terminated successfully
40,0.3385313332194803,True,0,Optimization terminated successfully
40,0.7820790358678023,True,0,Optimization terminated successfully
40,0.16342695852257338,True,0,Optimization terminated successfully
40,0.6831023293443241,True,0,Optimization terminated successfully
40,0.9782259014531465,True,0,Optimization terminated successfully
40,0.7229560686573427,True,0,Optimization terminated successfully
40,0.6687454540873747,True,0,Optimization terminated successfully
40,0.9188583299794943,True,0,Optimization terminated successfully
40,0.4730535728688588,True,0,Optimization terminated successfully
40,0.5196746012940008,True,0,Optimization terminated successfully
40,0.6237958069590832,True,0,Optimization terminated successfully
40,0.2920164030032931,True,0,Optimization terminated successfully
40,1.0526406242028756,True,0,Optimization terminated successfully
40,0.7016359186272741,True,0,Optimization terminated successfully
40,0.3456133146755695,True,0,Optimization terminated successfully
40,0.9427824071872962,True,0,Optimization terminated successfully
40,0.3489018727896438,True,0,Optimization terminated successfully
40,1.024755980611634,True,0,Optimization terminated successfully
40,0.6329050207305782,True,0,Optimization terminated successfully
40,0.6964386072054605,True,0,Optimization terminated successfully
40,0.8775164140327811,True,0,Optimization terminated successfully
40,0.4515162196424283,True,0,Optimization terminated successfully
40,0.8358964851310575,True,0,Optimization terminated successfully
40,0.15984876400667072,True,0,Optimization terminated successfully
40,0.7921106554515751,True,0,Optimization terminated successfully
40,0.45073695393632396,True,0,Optimization terminated successfully
40,0.8691033243283476,True,0,Optimization terminated successfully
40,0.3546415266683151,True,0,Optimization terminated successfully
40,0.9080025113735138,True,0,Optimization terminated successfully
40,0.37994965834751115,True,0,Optimization terminated successfully
40,0.7104127150435364,True,0,Optimization terminated successfully
40,0.4337559762261367,True,0,Optimization terminated successfully
40,0.8711235946570289,True,0,Optimization terminated successfully
40,0.3112848490900837,True,0,Optimization terminated successfully
40,0.6948203898957628,True,0,Optimization terminated successfully
40,0.5057396817825541,True,0,Optimization terminated successfully
40,0.9221452706586787,True,0,Optimization terminated successfully
40,0.16338140990382613,True,0,Optimization terminated successfully
40,0.7951874493964086,True,0,Optimization terminated successfully
40,0.30521598605751404,True,0,Optimization terminated successfully
40,0.7662382755171271,True,0,Optimization terminated successfully
40,1.0014628353609873,True,0,Optimization terminated successfully
40,0.7798439378131057,True,0,Optimization terminated successfully
40,0.6777079645573437,True,0,Optimization terminated successfully
40,0.9647162135763905,True,0,Optimization terminated successfully
40,1.0483681409341872,True,0,Optimization terminated successfully
40,0.728324952941825,True,0,Optimization terminated successfully
40,0.4624258595011716,True,0,Optimization terminated successfully
40,0.9878802125055766,True,0,Optimization terminated successfully
40,1.025999415358605,True,0,Optimization terminated successfully
40,1.0111715892525253,True,0,Optimization terminated successfully
40,1.076576451521693,True,0,Optimization terminated successfully
40,0.7654281208217438,True,0,Optimization terminated successfully
40,0.3908911528555227,True,0,Optimization terminated successfully
40,1.0923860228953792,True,0,Optimization terminated successfully
40,0.7025979488517321,True,0,Optimization terminated successfully
40,0.43770793418783127,True,0,Optimization terminated successfully
40,1.0285066991318008,True,0,Optimization terminated successfully
40,0.21259790458023337,True,0,Optimization terminated successfully
40,1.006844181375529,True,0,Optimization terminated successfully
40,0.8573785008050585,True,0,Optimization terminated successfully
40,0.5675388661480628,True,0,Optimization terminated successfully
40,0.9337082874302968,True,0,Optimization terminated successfully
40,1.088741252580996,True,0,Optimization terminated successfully
40,0.9335363468795141,True,0,Optimization terminated successfully
40,0.5718921606323948,True,0,Optimization terminated successfully
40,1.2448233064099714,True,0,Optimization terminated successfully
40,0.888116194902124,True,0,Optimization terminated successfully
40,0.3691218419417524,True,0,Optimization terminated successfully
40,1.173423945330285,True,0,Optimization terminated successfully
40,0.9873187772281238,True,0,Optimization terminated successfully
40,0.43591488771455034,True,0,Optimization terminated successfully
40,0.9214853068188649,True,0,Optimization terminated successfully
40,0.35454050659162095,True,0,Optimization terminated successfully
40,1.313825472005428,True,0,Optimization terminated successfully
40,0.9721976743456867,True,0,Optimization terminated successfully
40,0.3184017990996399,True,0,Optimization terminated successfully
40,1.3297171469734657,True,0,Optimization terminated successfully
40,0.9239573363367536,True,0,Optimization terminated successfully
40,0.5543452941490856,True,0,Optimization terminated successfully
40,1.2630109101519755,True,0,Optimization terminated successfully
40,0.9799050371228996,True,0,Optimization terminated successfully
40,0.2941376040998267,True,0,Optimization terminated successfully
40,1.2789437072979055,True,0,Optimization terminated successfully
40,0.9611668038884326,True,0,Optimization terminated successfully
40,0.25111316847279125,True,0,Optimization terminated successfully
40,1.3505835131133046,True,0,Optimization terminated successfully
40,0.9496420846435287,True,0,Optimization terminated successfully
40,0.6136870615400808,True,0,Optimization terminated successfully
40,1.266528690100067,True,0,Optimization terminated successfully
40,1.0272341215580199,True,0,Optimization terminated successfully
40,0.6203425210887655,True,0,Optimization terminated successfully
40,0.5188854177829841,True,0,Optimization terminated successfully
40,1.1569601840353538,True,0,Optimization terminated successfully
40,0.9165823581884355,True,0,Optimization terminated successfully
40,0.4624521609488214,True,0,Optimization terminated successfully
40,1.127837376484985,True,0,Optimization terminated successfully
40,1.0048002890329966,True,0,Optimization terminated successfully
40,0.2820940312196487,True,0,Optimization terminated successfully
40,1.2077466037905091,True,0,Optimization terminated successfully
40,0.9297178928027514,True,0,Optimization terminated successfully
40,0.18581665325617405,True,0,Optimization terminated successfully
40,1.273995869200964,True,0,Optimization terminated successfully
40,1.0030159471801814,True,0,Optimization terminated successfully
40,0.7171513514470814,True,0,Optimization terminated successfully
40,0.43564359969787597,True,0,Optimization terminated successfully
40,1.3042445951819375,True,0,Optimization terminated successfully
40,0.9520495491805987,True,0,Optimization terminated successfully
40,0.46778695686880584,True,0,Optimization terminated successfully
40,1.1131336181294762,True,0,Optimization terminated successfully
40,0.38222906017369784,True,0,Optimization terminated successfully
40,1.0456099373573393,True,0,Optimization terminated successfully
40,0.9352348022125664,True,0,Optimization terminated successfully
40,0.15490907500030257,True,0,Optimization terminated successfully
40,1.3314682179668897,True,0,Optimization terminated successfully
40,0.9495374364148824,True,0,Optimization terminated successfully
40,0.5329272738230347,True,0,Optimization terminated successfully
40,1.25079142619256,True,0,Optimization terminated successfully
40,1.0155924392527553,True,0,Optimization terminated successfully
40,0.4105888410779061,True,0,Optimization terminated successfully
40,1.087747578914843,True,0,Optimization terminated successfully
40,1.0425883805424891,True,0,Optimization terminated successfully
40,0.5217830650785232,True,0,Optimization terminated successfully
40,1.2880408699810926,True,0,Optimization terminated successfully
40,0.9809356326611889,True,0,Optimization terminated successfully
40,0.6444587269275346,True,0,Optimization terminated successfully
40,1.122726397736209,True,0,Optimization terminated successfully
40,1.2346636629095677,True,0,Optimization terminated successfully
40,1.1073631060259934,True,0,Optimization terminated successfully
40,1.0006771962325487,True,0,Optimization terminated successfully
45,0.15590084939665072,True,0,Optimization terminated successfully
45,0.17726808095196586,True,0,Optimization terminated successfully
45,0.19703891276064434,True,0,Optimization terminated successfully
45,0.21535684521393172,True,0,Optimization terminated successfully
45,0.23057975108624032,True,0,Optimization terminated successfully
45,0.24230541937930952,True,0,Optimization terminated successfully
45,0.24946931267224348,True,0,Optimization terminated successfully
45,0.2528801255849716,True,0,Optimization terminated successfully
45,0.25129172706355085,True,0,Optimization terminated successfully
45,0.24478723733015595,True,0,Optimization terminated successfully
45,0.23319903005896958,True,0,Optimization terminated successfully
45,0.21375837203081136,True,0,Optimization terminated successfully
45,0.1850335399606175,True,0,Optimization terminated successfully
